,Name,Note,Price ($),URL
56,Radeon RX 6700,18743,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700&id=4564
57,NVIDIA TITAN Xp,18631,1645.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+TITAN+Xp&id=3728
58,RTX 3000 Ada Generation Laptop GPU,18570,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+3000+Ada+Generation+Laptop+GPU&id=4930
59,GeForce GTX 1080 Ti,18540,483.82,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080+Ti&id=3699
60,Radeon RX 6850M XT,18418,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6850M+XT&id=4574
61,NVIDIA A10G,18293,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+A10G&id=4546
62,GeForce RTX 3070 Ti Laptop GPU,18261,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070+Ti+Laptop+GPU&id=4497
63,GeForce RTX 2070 SUPER,18253,497.95,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+SUPER&id=4116
64,GeForce RTX 4060 Laptop GPU,17999,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4060+Laptop+GPU&id=4752
65,A40-48Q,17864,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=A40-48Q&id=4751
66,Radeon PRO W7600,17632,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W7600&id=4889
67,RTX A4500 Laptop GPU,17606,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4500+Laptop+GPU&id=4565
68,Radeon Pro W5700X,17591,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+W5700X&id=4641
69,RTX A5500 Laptop GPU,17581,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5500+Laptop+GPU&id=4562
70,Radeon RX 6650 XT,17443,259.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6650+XT&id=4541
71,GeForce RTX 3060,17092,284.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3060&id=4345
72,TITAN V CEO Edition,16988,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=TITAN+V+CEO+Edition&id=4005
73,Radeon RX 5700 XT,16767,517.94,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700+XT&id=4111
74,Radeon VII,16744,1899.95,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+VII&id=4050
75,Radeon RX 5700 XT 50th Anniversary,16615,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700+XT+50th+Anniversary&id=4114
76,GeForce RTX 2060 SUPER,16582,415.98,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+SUPER&id=4117
77,GeForce RTX 3080 Laptop GPU,16549,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3080+Laptop+GPU&id=4332
78,Radeon RX 6600 XT,16466,262.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600+XT&id=4444
79,Tesla V100-SXM2-16GB,16235,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+V100-SXM2-16GB&id=4105
80,GeForce RTX 2070,16181,519.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070&id=4001
81,Radeon RX 7600,16126,259.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600&id=4832
82,Radeon PRO W6600,16075,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W6600&id=4445
83,Quadro RTX 5000,16027,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000&id=4040
84,Radeon Pro Vega II Duo,15977,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+II+Duo&id=4758
85,Miracast display port driver V3,15910,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Miracast+display+port+driver+V3&id=3768
86,GeForce RTX 2060 12GB,15905,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+12GB&id=4602
87,RTX A5000 Laptop GPU,15899,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A5000+Laptop+GPU&id=4416
88,Radeon PRO W7500,15831,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W7500&id=4890
89,Radeon Pro Vega II,15668,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+II&id=4189
90,Quadro GP100,15608,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+GP100&id=3721
91,RTX A4000 Laptop GPU,15593,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A4000+Laptop+GPU&id=4421
92,RTX 2000 Ada Generation Laptop GPU,15554,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+2000+Ada+Generation+Laptop+GPU&id=4785
93,GeForce RTX 3070 Laptop GPU,15526,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3070+Laptop+GPU&id=4331
94,GeForce GTX 1080,15507,442.79,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080&id=3502
95,Radeon RX 6800S,15498,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800S&id=4542
96,Quadro RTX 4000,15466,899.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000&id=4053
97,Radeon Pro VII,15441,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+VII&id=4306
98,Radeon Pro W5700,15438,649.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+W5700&id=4182
99,Radeon RX 7700S,15142,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7700S&id=4887
100,Radeon RX 6600,15130,329.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600&id=4465
101,GeForce RTX 2080 (Mobile),15107,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+%28Mobile%29&id=4084
102,Quadro P6000,14927,3250.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P6000&id=3597
103,Radeon RX 6600S,14897,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600S&id=4755
104,Radeon RX 6700S,14891,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700S&id=4510
105,Quadro RTX 5000 (Mobile),14832,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000+%28Mobile%29&id=4147
106,GeForce GTX 1070 Ti,14712,569.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+Ti&id=3842
107,GeForce RTX 4050 Laptop GPU,14703,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+4050+Laptop+GPU&id=4763
108,Radeon Pro Vega 64X,14631,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+64X&id=4417
109,Radeon RX 5700,14588,309.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5700&id=4107
110,RTX A3000 12GB Laptop GPU,14533,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A3000+12GB+Laptop+GPU&id=4503
111,RTX 5000 Ada Generation,14506,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+5000+Ada+Generation&id=4935
112,Radeon RX Vega 64,14476,749.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+64&id=3808
113,GeForce RTX 2060,14126,361.12,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060&id=4037
114,Radeon Pro WX 8200,13932,1599.39,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+8200&id=3976
115,GeForce RTX 2070 Super with Max-Q Design,13923,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+Super+with+Max-Q+Design&id=4204
116,RadeonT RX 6850M XT,13848,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RadeonT+RX+6850M+XT&id=4849
117,GeForce RTX 2080 Super with Max-Q Design,13844,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+Super+with+Max-Q+Design&id=4202
118,GeForce GTX 980 Ti,13829,778.69,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+980+Ti&id=3218
119,Radeon RX 7600S,13826,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600S&id=4835
120,RTX A2000,13791,768.99,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000&id=4477
121,Radeon RX 5600 XT,13758,545.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600+XT&id=4186
122,Radeon RX 6650M,13676,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6650M&id=4557
123,NVIDIA TITAN X,13660,608.1,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+TITAN+X&id=3554
124,RTX A2000 12GB,13642,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+12GB&id=4533
125,Radeon RX 6600M,13599,199.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6600M&id=4449
126,Quadro RTX 5000 with Max-Q Design,13591,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+5000+with+Max-Q+Design&id=4144
127,GeForce GTX 1070,13515,488.09,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070&id=3521
128,GeForce RTX 3060 Laptop GPU,13412,309.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3060+Laptop+GPU&id=4342
129,Radeon RX Vega 56,13407,752.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+56&id=3821
130,Radeon Vega Frontier Edition,13389,1679.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+Frontier+Edition&id=3775
131,NVIDIA A40,13371,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=NVIDIA+A40&id=4551
132,Radeon RX 6700M,13283,269.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6700M&id=4458
133,GeForce RTX 2080 with Max-Q Design,13204,2099.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2080+with+Max-Q+Design&id=4041
134,Radeon RX 6800M,13188,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6800M&id=4415
135,Intel d gfx-driver-ci-master-14429 DCH RI,13174,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+d+gfx-driver-ci-master-14429+DCH+RI&id=4895
136,Radeon PRO W6600X,13113,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+PRO+W6600X&id=4609
137,GeForce GTX TITAN X,13055,1096.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+TITAN+X&id=3162
138,Radeon Pro Vega 64,12984,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+64&id=3879
139,Tesla V100-PCIE-16GB,12983,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+V100-PCIE-16GB&id=4226
140,GeForce RTX 3050,12962,209.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050&id=4495
141,Radeon Pro WX 9100,12960,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+9100&id=3833
142,GeForce GTX 1660 Ti,12956,619.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+Ti&id=4045
143,GeForce GTX 1660 SUPER,12783,227.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+SUPER&id=4159
144,Radeon Pro 5700 XT,12708,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+5700+XT&id=4250
145,Quadro RTX 4000 (Mobile),12668,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000+%28Mobile%29&id=4148
146,Quadro RTX 4000 with Max-Q Design,12668,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+4000+with+Max-Q+Design&id=4161
147,Tesla T10,12650,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+T10&id=4222
148,Quadro P5200 with Max-Q Design,12608,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5200+with+Max-Q+Design&id=3996
149,Quadro P5200,12594,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5200&id=3888
150,RTX A3000 Laptop GPU,12499,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A3000+Laptop+GPU&id=4414
151,GeForce RTX 2070 (Mobile),12354,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+%28Mobile%29&id=4083
152,Radeon Pro Vega 56,12354,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+56&id=3912
153,Quadro P5000,12298,1868.99,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P5000&id=3607
154,Radeon RX 6850M,12274,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6850M&id=4511
155,Radeon Pro V520 MxGPU,12258,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+V520+MxGPU&id=4328
156,Radeon RX 5600 OEM,12229,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600+OEM&id=4640
157,GeForce RTX 3050 OEM,12084,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+OEM&id=4569
158,GeForce RTX 2070 with Max-Q Design,11890,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2070+with+Max-Q+Design&id=4048
159,Quadro M6000 24GB,11879,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M6000+24GB&id=3544
160,Radeon Pro 5700,11844,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+5700&id=4252
161,Quadro M6000,11741,4827.53,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M6000&id=3106
162,GeForce GTX 1660,11711,299.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660&id=4062
163,Quadro P4000,11648,556.19,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4000&id=3719
164,Intel Arc A580,11578,424.85,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Arc+A580&id=4940
165,GeForce GTX 1080 with Max-Q Design,11577,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1080+with+Max-Q+Design&id=3784
166,Radeon RX 5600,11507,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5600&id=4205
167,Tesla P40,11395,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+P40&id=4548
168,GeForce RTX 2060 (Mobile),11355,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+%28Mobile%29&id=4085
169,Radeon Pro Vega 48,11300,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+48&id=4127
170,Quadro P4200 with Max-Q Design,11163,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4200+with+Max-Q+Design&id=3999
171,Quadro RTX 3000,11150,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+RTX+3000&id=4119
172,GeForce GTX 980,11140,247.35,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+980&id=2953
173,CMP 40HX,11072,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=CMP+40HX&id=4903
174,RTX A1000 Embedded GPU,11047,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+Embedded+GPU&id=4613
175,GRID P40-12Q,11028,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P40-12Q&id=4642
176,RTX A2000 8GB Laptop GPU,10937,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+8GB+Laptop+GPU&id=4553
177,Tesla T4,10762,4415.37,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+T4&id=4211
178,GeForce RTX 3050 6GB Laptop GPU,10682,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+6GB+Laptop+GPU&id=4782
179,Radeon Pro SSG,10498,2410.15,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+SSG&id=3985
180,Tesla M40 24GB,10475,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+M40+24GB&id=4450
181,GeForce GTX 1070 (Mobile),10465,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+%28Mobile%29&id=4087
182,Quadro P4200,10445,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P4200&id=3959
183,Radeon RX 7600M XT,10439,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+7600M+XT&id=4844
184,GeForce GTX 1660 Ti (Mobile),10213,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1660+Ti+%28Mobile%29&id=4091
185,Tesla M40,10183,600.0,https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+M40&id=4395
186,GeForce RTX 3050 Ti Laptop GPU,10183,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+3050+Ti+Laptop+GPU&id=4393
187,GeForce GTX 1650 SUPER,10118,184.05,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1650+SUPER&id=4167
188,GeForce GTX 1060,10075,279.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1060&id=3548
189,GeForce GTX 1070 with Max-Q Design,10041,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1070+with+Max-Q+Design&id=3779
190,RTX A2000 Laptop GPU,10032,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A2000+Laptop+GPU&id=4438
191,Radeon R9 Fury X,10017,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury+X&id=3634
192,RTX A1000 6GB Laptop GPU,10000,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+6GB+Laptop+GPU&id=4804
193,GRID P40-2B,9842,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P40-2B&id=3951
194,GeForce RTX 2060 with Max-Q Design,9787,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+RTX+2060+with+Max-Q+Design&id=4199
195,GeForce GTX 1060 3GB,9762,269.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1060+3GB&id=3566
196,Radeon R9 Fury + Fury X,9741,449.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury+%2B+Fury+X&id=3245
197,Radeon RX 6550M,9669,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6550M&id=4941
198,Intel Arc A770,9648,269.99,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Arc+A770&id=4605
199,GeForce GTX 970,9645,237.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+970&id=2954
200,Radeon R9 Fury,9605,443.1,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+Fury&id=3256
201,RTX A1000 Laptop GPU,9553,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=RTX+A1000+Laptop+GPU&id=4558
202,Radeon RX 590,9489,549.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+590&id=4025
203,Radeon RX 6500 XT,9486,189.99,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+6500+XT&id=4488
204,GeForce GTX 780 Ti,9486,339.99,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+780+Ti&id=2717
205,Radeon Ryzen 9 4900HSS,9461,0.0,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Ryzen+9+4900HSS&id=4385
